,Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
1963,Pengguna Google,"Game bagus, layak buat dikasih bintang 5. tapi tolonglah kuro buatin fitur render distance supaya low-mid range hp bisa main.. ini 1 dunia di render gimana gk berat coba... ada tuh video skill Jinshi, 1 map keliatan efek skillnya pantaslah berat karena direndernya 1 map bukan per region.",5,2025-05-13 13:44:53,0,game bagus layak buat kasih bintang tolong kuro buatin fitur render distance lowmid range hp main dunia render gimana gk berat coba tuh video skill jinshi map liat efek skillnya pantas berat direndernya map bukan per region,id,"{'sequence': 'game bagus layak buat kasih bintang tolong kuro buatin fitur render distance lowmid range hp main dunia render gimana gk berat coba tuh video skill jinshi map liat efek skillnya pantas berat direndernya map bukan per region', 'labels': ['Grafis', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha', 'Cerita', 'Bugs & Error'], 'scores': [0.44965243339538574, 0.4496185779571533, 0.4487047493457794, 0.44841280579566956, 0.4443983733654022, 0.4443325400352478, 0.44372135400772095]}",[]
1964,Pengguna Google,kmana zani g pulang lagi game pelit,1,2025-05-13 13:43:51,1,kmana zan g pulang game pelit,tl,"{'sequence': 'kmana zan g pulang game pelit', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.449317067861557, 0.4308429956436157, 0.4304661750793457, 0.4299660325050354, 0.42512211203575134, 0.4242837727069855, 0.4206996262073517]}",[]
1966,Pengguna Google,desain karakternya agak buruk kebanyakan kayak karakter China pada umumnya. udah ga ada variasi. selalu rok panjang di belakang tapi di depan pendek. begitu2 saja. sisanya hanya modal susu besar 🥱🥱,1,2025-05-13 13:11:36,9,desain karakter buruk banyak kayak karakter china umum udah ada variasi selalu rok panjang belakang di depan pendek saja sisa modal susu besar,id,"{'sequence': 'desain karakter buruk banyak kayak karakter china umum udah ada variasi selalu rok panjang belakang di depan pendek saja sisa modal susu besar', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Optimalisasi', 'Cerita', 'Bugs & Error'], 'scores': [0.42233172059059143, 0.420822411775589, 0.42072656750679016, 0.41736122965812683, 0.41614413261413574, 0.4139730930328369, 0.4124320149421692]}",[]
1967,Pengguna Google,sejauh ini gua menikmati mainnya sebagai F2P,5,2025-05-13 12:49:00,0,jauh gua nikmat main fp,id,"{'sequence': 'jauh gua nikmat main fp', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Cerita', 'Grafis', 'Bugs & Error', 'Gameplay'], 'scores': [0.4386196732521057, 0.4354361295700073, 0.42444029450416565, 0.42382338643074036, 0.422465980052948, 0.4159761965274811, 0.4144706726074219]}",[]
1968,Pengguna Google,"bagus bgt ini game melebihi genshin impact dari segi animasi, grafik, story, character, backsound, map, dll emang the best RPG sih ini 😍😏😏",5,2025-05-13 12:34:19,0,bagus banget game lebih genshin impact segi animasi grafik story character backsound map emang the best rpg,en,"{'sequence': 'bagus banget game lebih genshin impact segi animasi grafik story character backsound map emang the best rpg', 'labels': ['Monetisasi & Gacha', 'Grafis', 'Komunitas', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43787792325019836, 0.4335132837295532, 0.43251386284828186, 0.43220335245132446, 0.4305092692375183, 0.4301636517047882, 0.4264625608921051]}",[]
1969,Pengguna Google,game terbaik,5,2025-05-13 11:21:26,0,game baik,pendek,"{'sequence': 'game baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43969419598579407, 0.4268719255924225, 0.4244481027126312, 0.4207460582256317, 0.41603827476501465, 0.41559427976608276, 0.41046932339668274]}",[]
1970,Pengguna Google,bikin tl indo,4,2025-05-13 11:09:36,1,bikin tl indo,tr,"{'sequence': 'bikin tl indo', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.4477382302284241, 0.4386022686958313, 0.43725037574768066, 0.4345000684261322, 0.4333401620388031, 0.4331778287887573, 0.4221002757549286]}",[]
1971,Pengguna Google,"Story absolute cinema, cutscene epic, character bagus dan bervariasi, world buildingnya gilaak, tinggal tambahin subtitle Indonesia akan sempurna🤩",5,2025-05-13 10:19:14,0,story absolute cema cutscene epic character bagus variasi world buildingnya gilaak tinggal tambahin subtitle indonesia sempurna,en,"{'sequence': 'story absolute cema cutscene epic character bagus variasi world buildingnya gilaak tinggal tambahin subtitle indonesia sempurna', 'labels': ['Monetisasi & Gacha', 'Grafis', 'Komunitas', 'Cerita', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.44929200410842896, 0.4489423632621765, 0.44868993759155273, 0.44059592485427856, 0.44030413031578064, 0.4384641945362091, 0.43595990538597107]}",[]
1972,Pengguna Google,"main sejak 1.0 ,game bagus👍",5,2025-05-13 08:26:48,0,main sejak game bagus,id,"{'sequence': 'main sejak game bagus', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Gameplay', 'Grafis', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.42663317918777466, 0.4197360575199127, 0.41836124658584595, 0.4179173409938812, 0.4166252613067627, 0.4156011939048767, 0.4030240476131439]}",[]
1973,Pengguna Google,game baik wajib donlod,5,2025-05-13 08:21:11,0,game baik wajib donlod,so,"{'sequence': 'game baik wajib donlod', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.4480196535587311, 0.43269890546798706, 0.43214040994644165, 0.42722007632255554, 0.4249213933944702, 0.42148083448410034, 0.4189620316028595]}",[]
1974,Pengguna Google,game baik,5,2025-05-13 07:29:44,0,game baik,pendek,"{'sequence': 'game baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43969419598579407, 0.4268719255924225, 0.4244481027126312, 0.4207460582256317, 0.41603827476501465, 0.41559427976608276, 0.41046932339668274]}",[]
1975,Pengguna Google,moga update depan ada sub indo,5,2025-05-13 06:28:58,0,moga update depan sub indo,ro,"{'sequence': 'moga update depan sub indo', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Optimalisasi', 'Grafis', 'Gameplay', 'Bugs & Error'], 'scores': [0.44838982820510864, 0.44691750407218933, 0.43458306789398193, 0.4341498911380768, 0.4327821731567383, 0.42993155121803284, 0.4275951683521271]}",[]
1976,Pengguna Google,game ramah dan tidak kikir seperti sebelah,5,2025-05-13 05:58:17,0,game ramah tidak kikir belah,id,"{'sequence': 'game ramah tidak kikir belah', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Bugs & Error', 'Cerita', 'Optimalisasi', 'Gameplay'], 'scores': [0.43915048241615295, 0.4246434271335602, 0.4195949137210846, 0.41955024003982544, 0.4191662073135376, 0.4108377993106842, 0.4085982143878937]}",[]
1977,Pengguna Google,nc grafik,5,2025-05-13 05:48:14,0,nc grafik,pendek,"{'sequence': 'nc grafik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Cerita', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.44688087701797485, 0.4444187879562378, 0.4336327612400055, 0.43273937702178955, 0.4318009912967682, 0.4293224811553955, 0.4240952730178833]}",[]
1978,Pengguna Google,w comeback gara colab ma cyber punk awas buat gua kecewa,4,2025-05-13 05:35:13,0,w comeback gara colab ma cyber punk awas buat gua kecewa,id,"{'sequence': 'w comeback gara colab ma cyber punk awas buat gua kecewa', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.410656601190567, 0.4084799289703369, 0.4071178734302521, 0.40614137053489685, 0.40599703788757324, 0.4046458899974823, 0.40370452404022217]}",[]
1979,Pengguna Google,good game,5,2025-05-13 04:08:01,0,good game,pendek,"{'sequence': 'good game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.42786481976509094, 0.4141641855239868, 0.4134756624698639, 0.4097840189933777, 0.4072677493095398, 0.4069627523422241, 0.39690014719963074]}",[]
1980,Pengguna Google,Mantabbb ga pelit gacha... Terima kasih edit: sekarang gacha banner terbatas peluang tidak dapet hero yang di banner cukup besar. nanti kalo sudah tinggi probabilitasnya kaya dulu saya kasih rating 5 lagi,4,2025-05-13 04:07:37,0,mantabbb pelit gacha terima kasih edit sekarang gacha banner batas peluang dapet hero di banner cukup besar kalau tinggi probabilitas kaya dulu kasih rating,id,"{'sequence': 'mantabbb pelit gacha terima kasih edit sekarang gacha banner batas peluang dapet hero di banner cukup besar kalau tinggi probabilitas kaya dulu kasih rating', 'labels': ['Komunitas', 'Gameplay', 'Grafis', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Bugs & Error'], 'scores': [0.4246197044849396, 0.42331355810165405, 0.420179158449173, 0.41967689990997314, 0.41952887177467346, 0.41700997948646545, 0.4112046957015991]}",[]
1981,Pengguna Google,"baru pertama main kok hp ku ngefram kasih saran dong biar gak ngefram. beli memori kek,hapus penyimpanan kah🙏🙏",3,2025-05-13 03:37:59,0,baru pertama main hp ku ngefram kasih saran dong biar ngefram beli memori kekhapus simpan,id,"{'sequence': 'baru pertama main hp ku ngefram kasih saran dong biar ngefram beli memori kekhapus simpan', 'labels': ['Grafis', 'Cerita', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Monetisasi & Gacha', 'Bugs & Error'], 'scores': [0.458652138710022, 0.4580068588256836, 0.4571731984615326, 0.45511168241500854, 0.45264723896980286, 0.4523400664329529, 0.442890465259552]}",[]
1982,Pengguna Google,game nya seru dan developer nya tidak pelit 👍👍👍,5,2025-05-13 02:58:57,0,game seru developer pelit,ca,"{'sequence': 'game seru developer pelit', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Bugs & Error', 'Cerita', 'Gameplay', 'Optimalisasi'], 'scores': [0.4471718370914459, 0.43520641326904297, 0.4305967390537262, 0.4296928346157074, 0.4283231794834137, 0.42619362473487854, 0.42609480023384094]}",[]
1983,Pengguna Google,"untuk sekelas game RPG yang sudah beredar kemana mana, tolong di tambahkan bahasa Indonesia karena orang di Indonesia tidak semuanya tahu bahasa inggris",5,2025-05-13 02:50:14,0,kelas game rpg sudah edar mana tambah bahasa indonesia orang di indonesia semua tahu bahasa inggris,id,"{'sequence': 'kelas game rpg sudah edar mana tambah bahasa indonesia orang di indonesia semua tahu bahasa inggris', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.43423447012901306, 0.4333626627922058, 0.4310799241065979, 0.4296586513519287, 0.42758315801620483, 0.42421847581863403, 0.4215317666530609]}",[]
1984,Pengguna Google,game terbaik,5,2025-05-13 01:45:45,0,game baik,pendek,"{'sequence': 'game baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43969419598579407, 0.4268719255924225, 0.4244481027126312, 0.4207460582256317, 0.41603827476501465, 0.41559427976608276, 0.41046932339668274]}",[]
1985,Pengguna Google,game terbaik sepanjang masa (emot jempol),5,2025-05-12 21:16:47,0,game baik panjang masa emot jempol,id,"{'sequence': 'game baik panjang masa emot jempol', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Optimalisasi', 'Bugs & Error', 'Gameplay'], 'scores': [0.4337226450443268, 0.4238527715206146, 0.42273280024528503, 0.42179375886917114, 0.41800013184547424, 0.4148051142692566, 0.4133167266845703]}",[]
1986,Pengguna Google,.ntap,5,2025-05-12 18:08:59,0,ntap,pendek,"{'sequence': 'ntap', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.43138012290000916, 0.4261886477470398, 0.4138529300689697, 0.4129531979560852, 0.4117160737514496, 0.40965262055397034, 0.4046979546546936]}",[]
1987,Pengguna Google,"Bagus gamenya mulai dari segi grafik dan gameplay oke banget, tapi tolong developer tambahkan fitur bahasa INDONESIANYA, itu sangat membantu bagi saya yang kurang paham dalam bahasa Inggris, Terimakasih.",5,2025-05-12 16:16:05,2,bagus gamenya mulai segi grafik gameplay oke banget tolong developer tambah fitur bahasa indonesia sangat bantu saya kurang paham bahasa inggris terimakasih,id,"{'sequence': 'bagus gamenya mulai segi grafik gameplay oke banget tolong developer tambah fitur bahasa indonesia sangat bantu saya kurang paham bahasa inggris terimakasih', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.40534546971321106, 0.4032086730003357, 0.40223228931427, 0.4016428589820862, 0.3992479741573334, 0.39866623282432556, 0.398250013589859]}",[]
1988,Pengguna Google,semoga lebih baik ke depannya.,5,2025-05-12 16:02:33,0,moga lebih baik depan,id,"{'sequence': 'moga lebih baik depan', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.43143609166145325, 0.4306279718875885, 0.4200003445148468, 0.4197489023208618, 0.4169095456600189, 0.414793998003006, 0.4114648997783661]}",[]
1989,Pengguna Google,"makin kesini makin kikir awal doang di kasih banyak gift, anniversary 1 tahun mana bukannya kasih charakter gratis malah kasih banner yang belum tentu dapat",1,2025-05-12 15:14:56,3,makin kesini makin kikir awal doang kasih banyak gift anniversary tahun mana bukan kasih charakter gratis malah kasih banner belum dapat,id,"{'sequence': 'makin kesini makin kikir awal doang kasih banyak gift anniversary tahun mana bukan kasih charakter gratis malah kasih banner belum dapat', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.4404260814189911, 0.4363067150115967, 0.43615013360977173, 0.4347284734249115, 0.4334700107574463, 0.431677907705307, 0.4301234781742096]}",[]
1990,Pengguna Google,okey,5,2025-05-12 15:09:33,0,okey,pendek,"{'sequence': 'okey', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Cerita', 'Grafis', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4531678557395935, 0.4415515959262848, 0.43524205684661865, 0.4352218210697174, 0.43136703968048096, 0.4264814853668213, 0.42416077852249146]}",[]
1991,Pengguna Google,Aku cinta wuwa,5,2025-05-12 15:02:09,0,aku cinta wuwa,so,"{'sequence': 'aku cinta wuwa', 'labels': ['Monetisasi & Gacha', 'Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.4619993567466736, 0.446142315864563, 0.4455633759498596, 0.44062691926956177, 0.43894699215888977, 0.4369766414165497, 0.4321027398109436]}",[]
1992,Pengguna Google,"Game ajig gacha busuk, gacha wangy baru kasih bintang 5",1,2025-05-12 14:52:53,1,game ajig gacha busuk gacha wangy baru kasih bintang,id,"{'sequence': 'game ajig gacha busuk gacha wangy baru kasih bintang', 'labels': ['Monetisasi & Gacha', 'Gameplay', 'Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.4463590979576111, 0.43697798252105713, 0.43681156635284424, 0.4365091025829315, 0.4363093972206116, 0.43148329854011536, 0.43042683601379395]}",[]
1993,Pengguna Google,"game baik, menunggu update bahasa indo",5,2025-05-12 13:33:49,0,game baik tunggu update bahasa indo,id,"{'sequence': 'game baik tunggu update bahasa indo', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4141916036605835, 0.4088149070739746, 0.40693575143814087, 0.4051826298236847, 0.3987768590450287, 0.39800700545310974, 0.39738887548446655]}",[]
1994,Pengguna Google,mantap king,5,2025-05-12 13:29:45,4,mantap king,tl,"{'sequence': 'mantap king', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Cerita', 'Optimalisasi', 'Grafis', 'Bugs & Error'], 'scores': [0.44917890429496765, 0.43823757767677307, 0.4360467195510864, 0.4334050118923187, 0.43285471200942993, 0.4327634274959564, 0.4181741774082184]}",[]
1995,Pengguna Google,hp gua meledak bang😭🗿,5,2025-05-12 12:55:02,0,hp gua ledak bang,id,"{'sequence': 'hp gua ledak bang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Optimalisasi', 'Grafis', 'Gameplay', 'Bugs & Error'], 'scores': [0.4404321610927582, 0.4328153729438782, 0.426937460899353, 0.426076740026474, 0.4250383675098419, 0.41863322257995605, 0.41361260414123535]}",[]
1996,Pengguna Google,game bagus tapi coba Tamba bahasa Indonesia ya pasti banyak yang main 👍👍,4,2025-05-12 11:18:21,1,game bagus coba tamba bahasa indonesia pasti banyak main,id,"{'sequence': 'game bagus coba tamba bahasa indonesia pasti banyak main', 'labels': ['Monetisasi & Gacha', 'Grafis', 'Komunitas', 'Cerita', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.41829827427864075, 0.41721343994140625, 0.4154471457004547, 0.4122945964336395, 0.4104158282279968, 0.40962857007980347, 0.4048832654953003]}",[]
1997,Pengguna Google,Keep better,5,2025-05-12 10:11:18,0,keep better,af,"{'sequence': 'keep better', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4210146963596344, 0.41794833540916443, 0.40642738342285156, 0.40533751249313354, 0.4034567177295685, 0.4003658890724182, 0.3984754979610443]}",[]
