Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,AutoLabel_Cerita,AutoLabel_Gameplay,AutoLabel_Grafis,AutoLabel_Bugs & Error,AutoLabel_Optimalisasi,AutoLabel_Monetisasi & Gacha,AutoLabel_Komunitas
Pengguna Google,"untuk event gacha karakter cantarella terlalu cepat dan kurangnya hadiah pada setiap misi-misi yg disediakan membuat saya kesusahan untuk meng gacha karakter tersebut. Dan entah kenapa saya 90/100x gacha pun tidak pernah mendapat karakter cantarella tersebut, entah saya yg tidak hoki atau memang ada bug tolong diatasi segera ya defeloper",3,2025-04-15 18:27:58,1,event gacha karakter cantarella terlalu cepat kurang hadiah tiap misimisi sedia buat susah meng gacha karakter sebut entah x gacha pernah dapat karakter cantarella sebut entah saya yang tidak hoki memang bug atas segera defeloper,id,0,0,0,0,0,0,0
Pengguna Google,"Game baik, dermawan, devnya gak pernah budeg/tuli dan ngedengar keluh kesah beberapa player, siapa lagi kalo bukan kuro games👍👍 dan story questnya dari jinzhou sampai rinascita benar benar ABSOLUTE CINEMA 🔥🔥🔥,ngasih b5 gratis walaupun standar👍 Semoga anniversaynya bisa choose b5 limited dan ditambahkan beberapa fitur menarik Note : Jangan seperti game sebelah(kikir,yapping,dev budeg)",5,2025-04-15 12:51:47,0,game baik dermawan devnya pernah budegtuli ngedengar keluh kesah beberapa player siapa kalau bukan kuro games story questnya jinzhou rinascita benar benar absolute cema ngasih b gratis walaupun standar moga anniversaynya choose b limited tambah beberapa fitur tarik note jangan game sebelahkikiryappingdev budeg,id,0,1,0,0,0,0,0
Pengguna Google,agak sering freme drop waktu jelajah kalo bisa tolong di optimalin lagi,4,2025-04-15 12:25:28,0,sering freme drop waktu jelajah kalau tolong optimalin,id,0,0,0,0,1,0,0
Pengguna Google,Sangat bagus dan sekarang udah bisa di mainin di hp lawas jg terimakasih atas optimasinya kuro game🔥,5,2025-04-15 12:16:59,1,sangat bagus sekarang bisa mainin hp lawas terimakasih atas optimasinya kuro game,id,0,1,0,0,1,0,0
Pengguna Google,Kurangnya hnya disaat update. Terasa seperti download ulang game. Besar sekali data yang diperlukan.,5,2025-04-15 11:34:15,2,kurang hnya saat update asa download ulang game besar sekali data perlu,id,0,1,0,0,0,0,0
Pengguna Google,semakin baru semakin di update semakin berat juga sekarang gamenya grafik pun sangat buruk untuk hp mid range snapdragon 732G saja sangat berat untuk main game ini walau grafik sudah setingan very low,1,2025-04-15 11:10:10,6,makin baru makin update makin berat sekarang game grafik sangat buruk hp mid range snapdragon g sangat berat main game walau grafik ting very low,id,0,0,1,0,0,0,0
Pengguna Google,"Those who agree to make Indonesian language in this game, press yes so that it can be read by the developer. Yang setuju buatkan bahasa Indonesia dalam game ini tekan ya biar nanti di baca ama developer 🙏🙏🙏🙏🙏 saya buat dua bahasa takut developer nya ga bisa baca bahasa Indonesia hp Snapdragon 6 s tapi knp ya sering keluar sendiri for close Mulu jadi males aku hapuss heran nya Napa main pgr lancar giliran ini leg parah sering forclose",5,2025-04-15 9:07:29,1,those who agree to make indonesian language in this game press yes so that it can be read by the developer tuju buat bahasa indonesia game tekan biar di baca ama developer buat bahasa takut developer nya bisa baca bahasa indonesia hp snapdragon s knp sering keluar sendiri for close mulu jadi malas aku hapuss heran nya napa main pgr lancar gilir leg parah sering forclose,id,0,1,0,0,0,0,0
Pengguna Google,"Terimakasih game baik, tapi aku harus pensiun karena hp ku tidak support lagi seperti dulu 🥲 dan juga aku minta maaf memberi bintang 4 semoga kedepannya game ini semakin banyak yang main, itu saja yang mau saya ucapkan selamat tinggal.",4,2025-04-15 8:43:42,1,terimakasih game baik aku pensiun hp aku support seperti dulu juga aku minta maaf beri bintang moga depan game makin banyak main saja mau ucap selamat tinggal,id,0,1,0,0,0,0,0
Pengguna Google,"Tambahin bahasa indonesia dong,ngerjain misi gak tau mau kemana karna gak ngerti bahasa planet",5,2025-04-15 7:57:35,4,tambahin bahasa indonesia dongngerjain misi tau mau karna ngerti bahasa planet,id,0,0,0,0,0,0,0
Pengguna Google,setidaknya jangan banyakin fan service lah,1,2025-04-15 7:35:56,0,jangan banyakin fan service lah,id,0,0,0,0,0,0,0
Pengguna Google,"sangat bagus, desainnya sangat modern, fitur mengubah tombol sangat membantu, kadang ada beberapa bug tapi semoga diperbaiki",5,2025-04-15 6:46:33,2,sangat bagus desain sangat modern fitur ubah tombol sangat bantu kadang beberapa bug moga baik,id,0,0,0,0,0,0,0
Pengguna Google,bagus banget tetapi tolong tambahkan bahasa Indonesia,5,2025-04-15 6:19:36,0,bagus banget tolong tambah bahasa indonesia,id,1,0,0,0,0,0,0
Pengguna Google,"Keren sih, baru 1 bulan nyoba udah nyaman aja. Semoga kedepan updatenya lebih bagus lagi",5,2025-04-15 5:42:09,0,keren baru bulan nyoba nyaman aja moga depan updatenya lebih bagus,id,0,0,0,0,1,0,0
Pengguna Google,game nya bagus banget hidup fisalia familiyyyyyy,5,2025-04-15 4:41:08,0,game nya bagus banget hidup fisalia familiyyyyyy,id,0,1,0,0,0,0,0
Pengguna Google,"jujur yang gua suka dari ini game tuh cuma cinematic cutscene nya yang absolute cinema, selebihnya ya biasa aja.",3,2025-04-15 4:01:54,0,jujur gua suka ini game tuh cuma cinematic cutscene nya absolute cema lebih biasa aja,id,0,1,0,0,0,0,0
Pengguna Google,gemnya bagus layak untuk dimainkan bersama keluarga😁👍🏻👍🏻,5,2025-04-14 22:46:21,1,gemnya bagus layak main sama keluarga,id,0,0,0,0,1,0,0
Pengguna Google,"Game BAIK. Yg kasih B1 antara skill isue, device jelek, gk bisa bahasa inggris, Ama fandom sebelah. Pls Kuro PGR aku gk wangi gachanya :(",5,2025-04-14 22:17:32,0,game baik kasih b skill isue device jelek bisa bahasa inggris ama fandom belah please kuro pgr aku wangi gachanya,id,0,1,1,0,0,0,0
Pengguna Google,"game nya bagus aslinya tapi sayang ga ada bahasa indonesianya buat saya yg ga terlalu bisa bahasa inggris, padahal pengen mendalami ceritanya, tolong buat developer kasih bhs indonesia pliss...",5,2025-04-14 21:19:41,0,game nya bagus asli sayang ada bahasa indonesia buat yang terlalu bahasa inggris padahal ken dalam cerita buat developer kasih bhs indonesia pliss,id,1,1,0,0,0,0,1
Pengguna Google,"GAME BAIK, SEHAT SEHAT GAME BAIK🥰🥰🥰🥰",5,2025-04-14 18:16:30,0,game baik sehat sehat game baik,id,0,1,0,0,0,0,0
Pengguna Google,ni game kalo misalnya gini kualitas gamenya bisa dikurangin kalo hp GK memumpuni kayak arena breakout mungkin ni game tambah rame dah,3,2025-04-14 16:13:26,0,game kalau misal gin kualitas game rangin kalau hp mumpuni kayak arena breakout mungkin game tambah rame,id,0,1,0,0,0,0,0
Pengguna Google,"keren, aku suka cantarella 😋",5,2025-04-14 15:14:56,0,keren aku suka cantarella,id,0,0,0,0,0,0,0
Pengguna Google,update kl ini bnr2 epic semoga update kedpnny tmbh bagus lg.,5,2025-04-14 13:13:24,0,update kl bnr epic moga update kedpnny tmbh bagus lg,id,0,1,0,0,0,0,0
Pengguna Google,aku kasi bintang 4 dulu soalnya game ini gk ad fitur bahasa Indonesia🇮🇩.Tolong tambahin fitur bahasa Indonesia nya agar mempermudah player-player yang gak ngerti bahasa Inggris,4,2025-04-14 12:58:49,0,aku kasi bintang dulu soal game tidak ad fitur bahasa indonesiatolong tambahin fitur bahasa indonesia nya mudah playerplayer tidak ngerti bahasa inggris,id,0,1,0,0,0,0,0
Pengguna Google,"Sejauh aku pernah memainkan game gacha lain menurutku wuthering waves adalah salah satu game gacha yang paling cepat berkembang, awal rilisnya mungkin ada beberapa kesalahan. tapi dalam waktu 10 bulan game ini sudah berkembang dengan sangat baik dan sekarang menjadi peak🔥. semua aspek mulai dari karakter,exploration,story dan banyak lagi sudah sangat bagus. semoga kau bisa berkembang terus ya kuro🔥🔥",5,2025-04-14 9:17:56,92,jauh aku pernah main game gacha turut wuthering waves salah satu game gacha paling cepat kembang awal rilis mungkin beberapa salah dalam waktu bulan game sudah kembang sangat baik sekarang jadi peak semua aspek mulai karakterexplorationstory banyak sudah sangat bagus moga kau kembang terus kuro,id,0,1,0,0,0,1,0
Pengguna Google,"Pindah dari genshin ke wuwa, gila bagus bgt, design karakter nya bgus bagus, open world nya baguss parahh",5,2025-04-14 7:02:53,0,pindah genshin wuwa gila bagus banget design karakter nya bgus bagus open world nya baguss parahh,id,0,0,0,0,0,0,0
Pengguna Google,semok semok dah bagus kapan kapan kasih fitur buat anak,5,2025-04-14 6:23:23,0,semok semok bagus kapan kapan kasih fitur buat anak,id,0,1,0,0,1,0,0
Pengguna Google,"game nya bagus bangett story nya lumayan seru penuh aksi,dan drama, bahkan di beberapa story bisa menyentuh hati saya dengan beberapa adegan yang cukup sedih,saya harap di kedepan nya story nya makin bagus Bintang lima untuk ini game,dan satu lagi tolong tambahkan bahasa Indonesia agar story nya dapat lebih saya mengerti lebih dalam. (good job)",5,2025-04-14 5:33:54,0,game nya bagus bangett story nya lumayan seru penuh aksidan drama bahkan beberapa story sentuh hati dengan beberapa adegan cukup sedihsaya harap depan nya story nya makin bagus bintang lima ini gamedan satu tolong tambah bahasa indonesia story nya lebih erti lebih good job,id,0,1,0,0,0,0,0
Pengguna Google,bagus ketimbang genshin impact,5,2025-04-14 3:59:54,0,bagus ketimbang genshin impact,id,0,0,0,0,0,0,0
Pengguna Google,tolong tambahkan translate Indonesia nya develop. over all ok baguss,4,2025-04-14 3:01:47,1,tambah translate indonesia nya develop over all baguss,id,0,0,0,0,0,0,0
Pengguna Google,"gamenya bagus, storynya juga, semua bagus lah pokoknya",5,2025-04-14 0:38:53,0,game bagus storynya semua bagus lah pokok,id,0,0,0,0,0,0,0
Pengguna Google,"tidak banyak berkomentar intinya game ini bagus. Kekurangannya gamenya terlalu berat dibandingkan game lainnya seperti Genshin dan updatenya terlalu besar(download updatenya seperti mendownload datanya kembali), semoga segera diperbaiki. Terima kasih game baik.",5,2025-04-13 17:30:58,82,banyak komentar inti game bagus kurang game terlalu berat banding game lain genshin updatenya terlalu besardownload updatenya mendownload data moga segera baik terima kasih game baik,id,0,1,0,0,0,0,0
Pengguna Google,"game bagus,ramah f2p, selalu mendengarkan playernya, terima kasih sudah membuat salah satu game yg merubah kehidupanku..",5,2025-04-13 16:21:09,0,game bagusramah fp selalu dengar playernya terima kasih buat salah satu game rubah hidup,id,0,1,0,0,0,0,0
Pengguna Google,kebalikan Cantarela aku udah top up banyak banyak malah di nef jadi rugi aku tau di nef gak usah top up aku😡😡😡,3,2025-04-13 15:49:10,0,balik cantarela aku top up banyak banyak malah nef jadi rugi aku tau nef usah top up aku,id,0,0,0,0,0,0,0
Pengguna Google,"gamenya asik, storynya seru, worldnya juga indah banget, gameplaynya juga asik bisa Parry, Dodge. Plus graphicsnya wow banget, sangat memanjakan mata, gak nyesel iseng nyoba-nyoba game ini, ternyata seru wkwk XD",5,2025-04-13 14:54:04,0,game asik storynya seru worldnya indah banget gameplaynya asik parry dodge plus graphicsnya wow banget sangat manja mata nyesel iseng nyobanyoba game nyata seru wkwk xd,id,0,1,0,0,0,0,0
Pengguna Google,"gacorrrr parah development terbaik, kuro lebih dengerin suara rakyat daripada pemerintah, sukses terus wuwa, ku pantau sampe 2035 cemas 🫵",5,2025-04-13 14:24:45,0,gacorrrr parah development baik kuro lebih dengerin suara rakyat perintah sukses terus wuwa aku pantau cemas,id,0,0,0,0,0,0,0
Pengguna Google,game nya sangat seru dan ramah bagi F2P,5,2025-04-13 13:58:21,0,game nya sangat seru ramah fp,id,0,1,0,0,0,0,0
Pengguna Google,banyak mommy ku kasih bintang 5,5,2025-04-13 13:43:52,0,banyak mommy aku kasih bintang,id,0,0,0,0,0,0,0
Pengguna Google,"design character nya niat bgt ampe ekspresif bgt ini game bagus bgt sih, kalau bisa tambahin scene romantic lagi ya kuro:)",5,2025-04-13 12:55:55,0,design character nya niat banget ampe ekspresif banget game bagus banget kalau tambahin scene romantic ya kuro,id,0,1,0,0,0,0,0
Pengguna Google,Game baik dan gak pelit bansos,5,2025-04-13 12:28:17,0,game baik tidak pelit bansos,id,0,1,0,0,0,0,0
Pengguna Google,"Nggak usah diragukan lagi, kualitasnya udah bagus banget. Dari segi aspek lain juga hampir nggak ada yang bisa dikomplain. Visual enjoyable, gameplay fluid, audio design juga belend banget. Satu-satunya minus paling di sisi device compatibility. Soalnya nggak semua device, terutama yang mobile, bisa handle Wuthering Waves dengan lancar. Jadi agak limiting buat player yang spek-nya mid atau low.",5,2025-04-13 11:05:00,0,usah ragu kualitas bagus banget segi aspek hampir ada komplain visual enjoyable gameplay fluid audio design juga belend banget satusatunya minus paling sisi device compatibility soal semua device utama mobile bisa handle wuthering waves lancar jadi limiting buat player speknya mid low,id,0,1,0,0,0,0,0
Pengguna Google,game baru masih baik developer nyaaa... pertahankan,5,2025-04-13 10:54:41,1,game baru baik developer nyaaa tahan,id,0,1,0,0,0,0,0
Pengguna Google,"game baik, sangat puas dengan game ini, pertahankan ya kuro.. ☺",5,2025-04-13 10:49:29,0,game baik sangat puas game tahan kuro,id,0,1,0,0,0,0,0
Pengguna Google,pengen ada bahasa Indonesia Nya hehe,4,2025-04-13 10:25:04,0,ken bahasa indonesia nya hehe,id,0,0,0,0,0,0,0
Pengguna Google,"game yang sangat bagus, karakter juga bagus",5,2025-04-13 8:14:31,1,game sangat bagus karakter bagus,id,0,1,0,0,0,0,0
Pengguna Google,Tolong tambahkan bahasa indonesia... nanti diganti jadi bintang 5,3,2025-04-13 7:31:31,0,tambah bahasa indonesia ganti jadi bintang,id,0,0,0,0,0,0,0
Pengguna Google,"game nya emang seru tapi, buat gacha karakter hard banget",3,2025-04-13 7:12:09,0,game nya emang seru buat gacha karakter hard banget,id,0,1,0,0,0,1,0
Pengguna Google,"game nya bagus banget, walaupun saya kurang enjoy gegara hp saya burik",5,2025-04-13 6:35:24,0,game nya bagus banget walaupun kurang enjoy gegara hp burik,id,0,1,0,0,0,0,0
Pengguna Google,bagus grafik nya hd gak maksa,5,2025-04-13 5:58:12,0,bagus grafik nya hd maksa,id,0,0,1,0,0,0,0
Pengguna Google,Srkarang frame nya dah normal.....gak force close lagi dan suhu kembali normal,1,2025-04-13 4:13:42,0,srkarang frame nya normalgak force close dan suhu normal,id,0,0,0,0,1,0,0
Pengguna Google,grafiknya gila banget seru deh tapi semoga kedepan ada bahasa indonesianya ya kuro jadi lebih menikmati jalan ceritanya,5,2025-04-13 1:07:55,0,grafik gila banget seru deh moga depan bahasa indonesia kuro jadi lebih nikmat jalan cerita,id,1,0,1,0,0,0,0
Pengguna Google,"game pertama yang bikin saya tertarik dengan tema open world, semoga untuk kedepannya game ini semakin berkembang dan berjalan secara lancar.",5,2025-04-12 18:49:53,0,game pertama bikin tarik tema open world moga depan game makin kembang jalan lancar,id,1,1,0,0,0,0,0
Pengguna Google,"Dari semua Open World anime ini yg paling kusuka,. Dari mulai Grafik, Story, Character, Gameplay, Reward, Sistem Gacha, dll,. Semua kekurangan di game Anime Open World, di tutupi di sini,. mulai dari mudahnya farming Item untuk mengembangkan Character sampai eksplorasi, itu sangat dimudahkan,.",5,2025-04-12 18:13:32,0,semua open world anime yang paling suka mulai grafik story character gameplay reward sistem gacha semua kurang game anime open world tutup sini mulai mudah farming item kembang character eksplorasi sangat mudah,id,0,1,1,0,0,1,0
Pengguna Google,"gilaaaa bansosny ga usah ditanya, story ada banyak perkembangan bagus bet pas masuk black shores apalagi pas masuk rinascita gila absolute cinema 🙌,game satu ini sangat baik mendengarkan keluh kesah playerny jadi saya kasih🌟5 untuk wuwa 🥶",5,2025-04-12 17:58:57,0,gilaaaa bansosny usah tanya story banyak kembang bagus bet pas masuk black shores pas masuk rinascita gila absolute cema game satu sangat baik dengar keluh kesah playerny jadi kasih wuwa,id,0,1,0,0,0,0,0
Pengguna Google,kasi bahasa indo plise ... biar lebih mudah main nya,5,2025-04-12 17:07:17,0,kasi bahasa indo plise biar lebih mudah main nya,id,0,0,0,0,0,0,0
Pengguna Google,"ini serius game sebagus ini gak ada sub indonya, tolong bang tambahin gak bisa bahasa inggris",5,2025-04-12 16:28:31,0,serius game bagus sub indonya bang tambahin tidak bisa bahasa inggris,id,0,1,0,0,0,0,0
Pengguna Google,"Game ini memiliki grafik yang bagus dan animasi yang baik, serta secara keseluruhan ini sangat baik (dari game sebelah).",5,2025-04-12 15:27:36,2,game milik grafik bagus animasi baik cara seluruh sangat baik game belah,id,0,1,1,0,0,0,0
Pengguna Google,Bahasa Indonesia tolong diadakan dong. Dari 27 Akun WuWa saya akan saya berikan 5 Bintang semua jika ada subtitle bahasa Indonesia.,5,2025-04-12 15:17:30,0,bahasa indonesia ada dong akun wuwa akan ikan bintang semua ada subtitle bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,Bagus banget tapi males banget pas update eh ulang download :(,4,2025-04-12 13:44:01,0,bagus banget malas banget pas update eh ulang download,id,0,0,0,1,0,0,0
Pengguna Google,"Gamenya bagus, cuman berat banget buat dimainin padahal dah ultra-low graphics and everything. Lebih cepat panas compared to open world game lainnya. Dengan processor yang kuat mungkin bisa lebih nyaman main cuman sayang dengan yg dimiliki skrng blm bisa lanjut main.",1,2025-04-12 13:35:56,4,game bagus cuman berat banget buat dimainin padahal ultralow graphics and everything lebih cepat panas compared to open world game lain processor kuat mungkin lebih nyaman main cuman sayang yang milik skrng bisa lanjut main,id,0,1,0,0,0,0,0
Pengguna Google,"Dari segi grafik bagus, story lumayan, tapi tolong tambahin bantuan asterite lagi ya!",5,2025-04-12 13:26:23,1,segi grafik bagus story lumayan tolong tambahin bantu asterite ya,id,0,0,1,0,0,0,0
Pengguna Google,Gamenya sangat bagus tapi yang bikin saya kesal yaitu setiap update semua data harus didownload ulang. Ini yang menyebabkan saya kurang betah main game ini malas banget buat download data lagi mohon direspon👍,5,2025-04-12 13:01:38,0,game sangat bagus yang bikin kesal tiap update semua data didownload ulang yang sebab kurang betah main game malas banget buat download data mohon direspon,id,0,1,0,0,0,0,0
