Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih
Pengguna Google,kalo iri sama game sebelah jan hack lah tolol mengecewakan! gw yg sebagai player lama kecewa,1,2025-05-16 06:01:25,0,kalau iri sama game belah jan hack lah tolol kecewa gw bagai player lama kecewa
Pengguna Google,sangat bagis,5,2025-05-16 05:26:41,0,sangat bagis
Pengguna Google,suka bngt😍😍😍,5,2025-05-16 03:51:41,0,suka bngt
Pengguna Google,yapping impact,2,2025-05-16 02:03:11,0,yapping impact
Pengguna Google,bisa bisa gw kecanduan main game kikir jir,1,2025-05-16 01:09:15,0,bisa gw candu main game kikir jir
Pengguna Google,"game kikir masa awal main langsung rate off, primo aja dapat dikit banget, pengen top up, mahal",1,2025-05-15 23:19:24,0,game kikir masa awal main langsung rate off primo dapat dikit banget ken top up mahal
Pengguna Google,"semakin update bukannya semakin rame malah semakin membosankan!!!! tidak menarik, bahkan kualitas karakternya juga ikut turun rating ^^",1,2025-05-15 16:59:42,2,makin update bukan makin rame malah makin bosan tarik bahkan kualitas karakter ikut turun rating
Pengguna Google,bagus meskipun jarongan jelek tetap bisa di mainkan,5,2025-05-15 14:23:41,0,bagus meski jarongan jelek tetap di main
Pengguna Google,kebanyakan update anjir ini game,1,2025-05-15 13:39:21,0,banyak update anjir game
Pengguna Google,bagus,5,2025-05-15 12:42:02,0,bagus
Pengguna Google,"Baru pertama kali main tapi lumayan bagus,tapi untuk log in itu lama banget terus pas mau main harus tunggu 10 menit aku mau nya yang perdetik aja biar gak lama dan tambahin bahasa indonesia terus untuk game nya bagus gak ada bug di aku ok aku kasih bintang 5",5,2025-05-15 11:23:06,0,baru pertama kali main lumayan bagustapi log in lama banget terus pas mau main tunggu menit aku mau detik biar lama tambahin bahasa indonesia terus game bagus ada bug aku aku kasih bintang
Pengguna Google,"kenapa saya harus download data ulang sebesar 30gb padahal saya sudah mendownloadnya, ini gimana hoyo?",3,2025-05-15 08:57:17,0,download data ulang besar gb padahal saya sudah mendownloadnya gimana hoyo
Pengguna Google,good,5,2025-05-15 07:45:55,0,good
Pengguna Google,"Game elek, gabisa skip story",1,2025-05-15 05:40:12,0,game elek gabisa skip story
Pengguna Google,"portal ke mary ann mana?, kok di world ku gada, trus orang orang yg kain ada, padahal questnya udh selesai, gada quest lagi,apa ini?",1,2025-05-15 03:57:06,0,portal mary ann mana world ku gada trus orang orang kain padahal questnya udh selesai gada quest lagiapa
Pengguna Google,kek ada bug di masalah koneksi nya sinyal di hp saya tiba tiba ilang terus dan menyambung ulang mohon diperbaiki,4,2025-05-15 03:56:04,0,kek bug masalah koneksi sinyal hp tiba tiba ilang terus sambung ulang mohon baik
Pengguna Google,serasa masuk isekai anjay,5,2025-05-15 03:29:20,0,serasa masuk isekai anjay
Pengguna Google,"really pleasing to the eye, cool",5,2025-05-15 02:55:43,0,really pleasing to the eye cool
Pengguna Google,Bagus story oke karakter manteb minus kuikir,1,2025-05-15 02:26:41,0,bagus story oke karakter manteb minus kuikir
Pengguna Google,developer ini game bagus banget dibuat konten juga bagus,5,2025-05-15 01:38:51,0,developer game bagus banget buat konten bagus
Pengguna Google,very good game,5,2025-05-14 23:48:59,0,very good game
Pengguna Google,best,5,2025-05-14 17:13:02,0,best
Pengguna Google,sangat puas,5,2025-05-14 16:13:52,0,sangat puas
Pengguna Google,suka 😍,5,2025-05-14 16:02:35,0,suka
Pengguna Google,sangat menyenangkan aku suka banget sama karakter semuanya dan suka game nya,5,2025-05-14 15:24:13,0,sangat senang aku suka banget sama karakter semua suka game
Pengguna Google,seru bet wok😹,5,2025-05-14 13:57:58,0,seru bet wok
Pengguna Google,game bagus,5,2025-05-14 13:38:11,0,game bagus
Pengguna Google,favorit,5,2025-05-14 13:29:28,0,favorit
Pengguna Google,bagus untuk waktu luang nih game,5,2025-05-14 13:28:17,0,bagus waktu luang nih game
Pengguna Google,game nya bagus,5,2025-05-14 12:42:28,0,game bagus
Pengguna Google,sangat bagus,5,2025-05-14 12:19:05,0,sangat bagus
Pengguna Google,"untuk 5.6 dari segi segi stori,pembaruan update dan satu lagi tolong konten end game nya di perbanyak hoyo",5,2025-05-14 12:17:14,0,dari segi segi storipembaruan update satu tolong konten end game banyak hoyo
Pengguna Google,The story presented is too long and usually I wait for the story to finish by playing another game...,1,2025-05-14 11:55:25,0,the story presented is too long and usually i wait for the story to finish by playing another game
Pengguna Google,"game yang sangat bagus, tolong buff wanderer. wanderer banyak yang pakai juga jadi tolong pertimbangkan.",5,2025-05-14 11:53:39,0,game sangat bagus buff wanderer wanderer banyak pakai jadi timbang
Pengguna Google,gacha kgk hoki,5,2025-05-14 11:50:34,0,gacha kgk hoki
Pengguna Google,story nya yapping Mulu anj,1,2025-05-14 11:16:39,1,story yapping mulu anj
Pengguna Google,game ini sangat bagus dan menyenangkan,5,2025-05-14 11:02:24,0,game sangat bagus senang
Pengguna Google,Yoman kan dulu le,5,2025-05-14 09:31:02,0,yoman kan dulu le
Pengguna Google,Mantep,5,2025-05-14 09:00:50,3,mantep
Pengguna Google,"game baik, playernya selalu dimilking😊",1,2025-05-14 08:10:10,0,game baik playernya selalu dimilking
Pengguna Google,"game pelit, dan harus banget untuk p2w di game ini. dikit dikit bayar, game kok p2w banget, mudahan sepi nih game",1,2025-05-14 07:57:47,1,game pelit harus banget pw game dikit dikit bayar game pw banget mudah sepi nih game
Pengguna Google,sangat bagus,5,2025-05-14 07:45:05,0,sangat bagus
Pengguna Google,"apalah genshin"", character cowonya dikit, padahal kita wanita"" juga butuh asupan character pria☺, cari primo susah, ngejalani quest 1 jam dapat primo cuman 60, POKOKNYA RILIS CHARACTER COWOK JANGAN CEWEK !!!!",1,2025-05-14 07:21:30,0,apa genshin character cowonya dikit padahal wanita butuh asupan character pria cari primo susah ngejalani quest jam primo cuman pokok rilis character cowok jangan cewek
Pengguna Google,"kurang PUAS karena kebanyakan rilis karakter perempuan, lebih mementingkan pemain laki-laki dengan meliris karakter perempuan yang bajunya SANGAT terbuka, tidak adil terhadap pemain perempuan karena HANYA meliris 4 karakter laki-laki baru dan itu pun hanya satu saja yang b5, apa coba chef doang jadi b5 apalagi rolenya SANGAT TIDAK PENTING, pendapatan primo dari hasil quest tidak setara dengan waktu penyelesaian quest, primo dari chest terlalu sedikit, it's not genshin impact it's FEMALE IMPACT",2,2025-05-14 07:15:56,0,kurang puas banyak rilis karakter perempuan lebih penting main lakilaki lir karakter perempuan baju sangat buka adil main perempuan hanya lir karakter lakilaki baru itu hanya satu yang b apa coba chef doang jadi b rolenya sangat penting dapat primo hasil quest tara waktu selesai quest primo chest terlalu sedikit its not genshin impact its female impact
Pengguna Google,game yang sangat seru dan story yang bagus,5,2025-05-14 05:36:23,0,game sangat seru story bagus
Pengguna Google,sangat bagus grafik hd gak frame soalnya make mediatek helio p95🗿,5,2025-05-14 05:18:07,0,sangat bagus grafik hd frame soal make mediatek hio p
Pengguna Google,Barang bagus ini 👍,5,2025-05-14 04:35:15,0,barang bagus
Pengguna Google,Mondstadt lagi perang🤣🤣🤣,1,2025-05-14 03:56:37,0,mondstadt perang
Pengguna Google,"keren, cuma agak patah patah waktu di padang pasir",5,2025-05-14 03:35:07,0,keren cuma patah patah waktu padang pasir
Pengguna Google,good game!,5,2025-05-14 02:47:38,0,good game
Pengguna Google,"Setiap Update download Data hampir 10Gb, lu tau sendiri kan jaringan di konoha kek gmna?!?",3,2025-05-14 02:25:18,0,update download data hampir gb lu tau sendiri kan jaring konoha kek gmna
Pengguna Google,game apaan in udah donwload dari awal uda 30℅ sambung ulng donwload mulai dari 0℅ rubah woi min untuk donwload nya lama lagi. biar paki wifi tetap lama menunggu nya,1,2025-05-14 02:05:17,0,game apa in udah donwload awal uda sambung ulng donwload mulai rubah woi min donwload lama biar paki wifi tetap lama tunggu
Pengguna Google,gacha artefak rusak,2,2025-05-14 01:13:20,0,gacha artefak rusak
Pengguna Google,keren dan sangat memanjakan mata,5,2025-05-14 00:36:32,0,keren sangat manja mata
Pengguna Google,"dari segi grafik sih bagus, dan banyak juga charnya cuman tolong untuk NAMBAHIN JUMLAH RESINNYA WOI",5,2025-05-13 19:28:21,0,segi grafik bagus banyak charnya cuman untuk nambahin jumlah resin woi
Pengguna Google,NICE👍,5,2025-05-13 18:16:14,0,nice
Pengguna Google,"lama lama bosen, karna main sendiri kali yak",5,2025-05-13 16:41:42,0,lama lama bosen karna main sendiri kali yak
Pengguna Google,"game kikir,p2w,berat,pelit,jlek",1,2025-05-13 16:25:24,1,game kikirpwberatpelitjlek
Pengguna Google,"woy developer ajg babi buatlah tombol skip saat ambil quest, gw lelah denger paimon ngoceh mulu si beban itu lama2 jadi males main game ini, lebih banyak waktu terbuang denger paimon ngoceh daripada battle nya",1,2025-05-13 15:33:45,0,woy developer ajg babi buat tombol skip ambil quest gw lelah denger paimon ngoceh mulu si beban lama jadi males main game lebih banyak waktu buang denger paimon ngoceh battle
Pengguna Google,"Game ini sangat Seru,Kita Dapat Berpetualang Kemana Saja Dan Mengalahkan Bos bos yang ada lali mendapatkan hadiah,Dan Dapat MengGacha-Gacha",5,2025-05-13 15:30:58,0,game sangat serukita tualang saja kalah bos bos ada lali dapat hadiahdan menggachagacha
Pengguna Google,game bagus,5,2025-05-13 14:33:27,0,game bagus
Pengguna Google,"Kasih fitur nikahin karakter, ga tahan gw nihh udah diujung🥵🥵",4,2025-05-13 13:52:21,0,kasih fitur nikahin karakter tahan gw nihh udah ujung
Pengguna Google,the perfect bgame,5,2025-05-13 13:34:59,0,the perfect bgame
Pengguna Google,seru banget wak gua main ini game sampe berjam jam sangking serunya,5,2025-05-13 13:31:09,0,seru banget wak gua main game sampe jam jam sangking seru
Pengguna Google,ukuran sangat besar maks 2 GB isi an,1,2025-05-13 12:56:39,0,ukur sangat besar maks gb isi an
Pengguna Google,resortnya 33gb cuy,2,2025-05-13 12:56:34,0,resortnya gb cuy
Pengguna Google,"bro, ga mau nambah tombol skip? , tidak semua orang bisa main game lama",5,2025-05-13 12:54:46,0,bro mau nambah tombol skip semua orang main game lama
Pengguna Google,menurut saya tolong ringan kan didepan ya lagi dikit kurangin minimal 10. gb atau maksimal 23.9 GB ga ngotak dowlod data mya,3,2025-05-13 12:24:49,0,saya ringan kan depan lagi dikit rangin minimal gb maksimal gb ngotak dowlod data mya
Pengguna Google,bagus bang,5,2025-05-13 12:22:10,0,bagus bang
Pengguna Google,game tololl udh nunggu 4jm g masuk² pdhl jaringan bagus,1,2025-05-13 12:19:50,1,game tololl udh nunggu jm g masuk pdhl jaring bagus
Pengguna Google,"mau nanya bang hoyo, kenapa rata-rata female electro character itu tobrut yh?",5,2025-05-13 11:44:12,0,mau nanya bang hoyo ratarata female electro character tobrut yh
Pengguna Google,gamenya seru grafiknya seru aku suka banget deh,5,2025-05-13 11:26:18,0,gamenya seru grafik seru aku suka banget deh
Pengguna Google,semua story terlalu lama gak ada tombol skip,1,2025-05-13 09:30:08,0,semua story terlalu lama ada tombol skip
Pengguna Google,terlalu banyak download data yang menunggu nya bisa sampai satu hari,1,2025-05-13 09:00:02,0,terlalu banyak download data tunggu sampai satu hari
Pengguna Google,jelek 👎🏻,1,2025-05-13 08:50:23,0,jelek
Pengguna Google,"semua alur cerita benar benar seru, ak pakai bahasa jepang cuman ada story lain yang gak ada suaranya jadi kurang seruuu, sedangkan story intinya itu ada suara mereka ngomong, dan coba tokoh utamanya selain bisa memilih apa yang kita omongin, bisa juga dengan ada suara dia",4,2025-05-13 08:36:46,0,semua alur cerita benar benar seru ak pakai bahasa jepang cuman story ada suara jadi kurang seruuu story inti ada suara ngomong coba tokoh utama pilih apa yang kita omongin bisa juga ada suara
Pengguna Google,game jelek banyak yapping gada tombol skip,1,2025-05-13 08:21:45,0,game jelek banyak yapping gada tombol skip
Pengguna Google,apasih susahnya buat fitur skip story ajg😮‍💨,1,2025-05-13 08:07:44,0,apasih susah buat fitur skip story ajg
Pengguna Google,bagus,5,2025-05-13 07:35:39,0,bagus
Pengguna Google,aduh.... alamak bawa kotak pulak,5,2025-05-13 07:25:50,0,aduh alamak bawa kotak pulak
Pengguna Google,"sayangilah kita yang f2p ini, cape² nguli kok akun di hapus.",1,2025-05-13 07:25:15,0,sayang yang fp cape nguli akun hapus
Pengguna Google,baguss gameenyaaaa seruuuuuuu bangettt btw kasih primo dong mihoyo,5,2025-05-13 07:20:54,0,baguss gameenyaaaa seruuuuuuu banget btw kasih primo dong mihoyo
Pengguna Google,ok,5,2025-05-13 06:50:01,0,
Pengguna Google,game favorit ku 🤩🤩,5,2025-05-13 06:09:25,0,game favorit ku
Pengguna Google,seru banget pasti bakal betah main lama,5,2025-05-13 05:59:46,0,seru banget bakal betah main lama
Pengguna Google,This game is very exciting ( game ini sangat seru),5,2025-05-13 05:56:01,0,this game is very exciting game sangat seru
Pengguna Google,I hope no tails appear when skirk is released:),3,2025-05-13 05:20:42,0,i hope no tails appear when skirk is released
Pengguna Google,keren,5,2025-05-13 05:11:01,0,keren
Pengguna Google,"thank you for making game like this, is so memorable when i see back then, start a new experience with beautiful world, beautiful element, beautiful mechanic, beautiful character, beautiful story line, love this game so much, even i don't play again since v5.3 because some reason, still love this game ♥️",5,2025-05-13 04:35:48,6,thank you for making game like this is so memorable when i see back then start a new experience with beautiful world beautiful element beautiful mechanic beautiful character beautiful story line love this game so much even i dont play again since v because some reason still love this game
Pengguna Google,download nya kelamaan,1,2025-05-13 04:04:27,0,download lama
Pengguna Google,game ini bagus tapi gacha ku busuk,4,2025-05-13 03:16:08,0,game bagus gacha ku busuk
Pengguna Google,Keren!,5,2025-05-13 03:13:04,0,keren
Pengguna Google,"grafik bagus,karakter bagus,tapi lama kali download data nya🫠💔",3,2025-05-13 03:11:01,0,grafik baguskarakter bagustapi lama kali download data
Pengguna Google,kikir gem 4no mihoyo c4bul,1,2025-05-13 03:06:58,0,kikir gem no mihoyo cbul
Pengguna Google,game yang seru asik donlot gas,5,2025-05-13 03:01:16,0,game seru asik donlot gas
Pengguna Google,"Makin kesini desain karakter makin sampah. Terlalu fokus ke fan service sampe alergi rilis Male Badass Character. Desain karakter b4 pun rasa desain NPC, Terutama region Natlan ini paling buruk soal World Building dan Character Design. semoga kedepannya bisa baik lagi kayak pas di Fontaine sebelumnya. Natlan Most Worst Nation.",1,2025-05-13 02:20:30,0,makin kesini desain karakter makin sampah terlalu fokus fan service sampe alergi rilis male badass character desain karakter b rasa desain npc utama region natlan paling buruk soal world building character design moga depan baik kayak pas fontaine belum natlan most worst nation
Pengguna Google,"rasio char cwe sma cowonya jomplang banget, mana yang cowo di natlan b5 baru kinich doang. trus makin kesini makin ngebosenin, eventnya gitu gitu aja dan reward nya kadang engga sudah engga sebanding lagi dengan waktu yang terpakai (berlaku untuk eksplorasi, event atau quest yang di kerjainnya lama)",1,2025-05-13 02:09:30,2,rasio char cwe sma cowonya jomplang banget mana cowo natlan b baru kinich doang trus makin kesini makin ngebosenin eventnya gitu gitu dan reward kadang engga engga banding dengan waktu pakai laku eksplorasi event quest di kerjainnya lama
Pengguna Google,genshin lawak,1,2025-05-13 01:46:15,0,genshin lawak
Pengguna Google,game jelek berat doang tapi kaku,4,2025-05-13 00:45:18,0,game jelek berat doang kaku
